rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
216,HOXB6,P17509,Homeobox protein Hox-B6,0.656111018,0.656111018,,Nucleus
217,ALPK2,Q86TB3,Alpha-protein kinase 2,0.6562468947896325,0.6562468947896325,,Basolateral cell membrane
218,GRIN1,Q05586,"Glutamate receptor ionotropic, NMDA 1",0.659225235,0.659225235,,Cell membrane; Postsynaptic cell membrane; Postsynaptic density
219,PAIP2B,Q9ULR5,Polyadenylate-binding protein-interacting protein 2B,0.660422674,0.660422674,,
220,MYC,P01106,Myc proto-oncogene protein,0.661915904,0.661915904,,"Nucleus, nucleoplasm; Nucleus, nucleolus"
221,LZTS3,O60299,Leucine zipper putative tumor suppressor 3,0.66248981,0.66248981,,"Synapse; Postsynaptic density; Cell projection, dendritic spine; Cell projection, dendrite; Cytoplasm, cytoskeleton"
222,TOR1AIP2,Q9H496,"Torsin-1A-interacting protein 2, isoform IFRG15",0.662517185,0.662517185,,
223,RYBP,Q8N488,RING1 and YY1-binding protein,0.66623758,0.66623758,,"Nucleus; Cytoplasm; Nucleus, nucleoplasm"
224,MMP15,P51511,Matrix metalloproteinase-15,0.672012662,0.672012662,,Membrane
225,PNMA8A,Q86V59,Paraneoplastic antigen-like protein 8A,0.67289254,0.67289254,,
226,RGMB,Q6NW40,Repulsive guidance molecule B,0.673818516,0.673818516,,Cell membrane; Membrane raft
227,ZNF655,Q8N720,Zinc finger protein 655,0.674287142,0.674287142,,Nucleus
228,PRRC2B,Q5JSZ5,Protein PRRC2B,0.6761875043457575,0.592268723,0.760106285691515,
229,PREPL,Q4J6C6,Prolyl endopeptidase-like,0.6803820570869015,0.642982365,0.717781749173803,"Cytoplasm, cytosol; Golgi apparatus, trans-Golgi network; Cytoplasm, cytoskeleton; Golgi apparatus; Nucleus"
230,IGFBP5,P24593,Insulin-like growth factor-binding protein 5,0.680474092,0.680474092,,Secreted
231,TMEM151B,Q8IW70,Transmembrane protein 151B,0.6808469,0.6808469,,Membrane
232,CTNNBIP1,Q9NSA3,Beta-catenin-interacting protein 1,0.681029491,0.681029491,,Cytoplasm; Nucleus
233,FN1,P02751,Fibronectin,0.681330482,0.681330482,,"Secreted, extracellular space, extracellular matrix"
234,SEC14L1,Q92503,SEC14-like protein 1,0.682659751,0.682659751,,Cytoplasm; Golgi apparatus
235,MATCAP1,Q68EN5,Microtubule-associated tyrosine carboxypeptidase 1,0.685697601,0.685697601,,"Cytoplasm, cytoskeleton"
236,FOXJ2,Q9P0K8,Forkhead box protein J2,0.686606454,0.686606454,,Nucleus
237,EBF1,Q9UH73,Transcription factor COE1,0.689418080178169,,0.689418080178169,Nucleus
238,ADA2,Q9NZK5,Adenosine deaminase 2,0.689768369,0.689768369,,Secreted
239,LGALS8,O00214,Galectin-8,0.690730615,0.690730615,,"Cytoplasmic vesicle; Cytoplasm, cytosol"
240,ZCCHC14,Q8WYQ9,Zinc finger CCHC domain-containing protein 14,0.690733563,0.690733563,,
241,POMP,Q9Y244,Proteasome maturation protein,0.690763004,0.690763004,,"Cytoplasm, cytosol; Nucleus; Microsome membrane"
242,B3GALNT1,O75752,"UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1",0.692285246,0.692285246,,Golgi apparatus membrane; Single-pass type II membrane protein
243,SERINC1,Q9NRX5,Serine incorporator 1,0.692642238,0.692642238,,Endoplasmic reticulum membrane
244,ZNF197,O14709,Zinc finger protein 197,0.693057221,0.693057221,,Nucleus
245,RTF2,Q9BY42,Replication termination factor 2,0.693100056856389,0.812259643,0.573940470712778,Chromosome
246,WSB2,Q9NYS7,WD repeat and SOCS box-containing protein 2,0.693760749,0.693760749,,
247,ATXN7L3,Q14CW9,Ataxin-7-like protein 3,0.698039241,0.698039241,,Nucleus
248,SCN2A,Q99250,Sodium channel protein type 2 subunit alpha,0.700561592,0.700561592,,Cell membrane
249,IRF2BP2,Q7Z5L9,Interferon regulatory factor 2-binding protein 2,0.700908114955371,0.837035566,0.564780663910742,Cytoplasm; Nucleus
250,FAM204A,Q9H8W3,Protein FAM204A,0.701125807,0.701125807,,
251,B4GAT1,O43505,"Beta-1,4-glucuronyltransferase 1",0.7017802167090874,0.792153465,0.611406968418175,Golgi apparatus membrane
252,NPHP3,Q7Z494,Nephrocystin-3,0.703020753,0.703020753,,"Cell projection, cilium"
253,RLIM,Q9NVW2,E3 ubiquitin-protein ligase RLIM,0.703694176,0.703694176,,Nucleus
254,PATJ,Q8NI35,InaD-like protein,0.704647399,0.704647399,,"Cell junction, tight junction; Apical cell membrane; Cytoplasm, perinuclear region"
255,DUSP28,Q4G0W2,Dual specificity phosphatase 28,0.706029047,0.706029047,,
256,TOB2,Q14106,Protein Tob2,0.706118627,0.706118627,,Cytoplasm
257,GVINP1,Q7Z2Y8,Interferon-induced very large GTPase 1,0.707447863,0.707447863,,"Cytoplasm, cytosol; Nucleus"
258,MEX3B,Q6ZN04,RNA-binding protein MEX3B,0.7074708145391965,0.683051805,0.731889824078393,"Nucleus; Cytoplasm; Cytoplasm, P-body; Cytoplasmic granule"
259,PNMA3,Q9UL41,Paraneoplastic antigen Ma3,0.707598371,0.707598371,,"Nucleus, nucleolus"
260,SPINDOC,Q9BUA3,Spindlin interactor and repressor of chromatin-binding protein,0.709405924,0.709405924,,Nucleus; Chromosome
261,LURAP1L,Q8IV03,Leucine rich adaptor protein 1-like,0.711284262,0.711284262,,
262,WNT11,O96014,Protein Wnt-11,0.711713095,0.711713095,,"Secreted, extracellular space, extracellular matrix"
263,SREBF1,P36956,Sterol regulatory element-binding protein 1,0.711787811,0.711787811,,"[Sterol regulatory element-binding protein 1]: Endoplasmic reticulum membrane; Golgi apparatus membrane; Cytoplasmic vesicle, COPII-coated vesicle membrane.;[Processed sterol regulatory element-binding protein 1]: Nucleus.;[Isoform SREBP-1aDelta]: Nucleus.;[Isoform SREBP-1cDelta]: Nucleus"
264,HDAC9,Q9UKV0,Histone deacetylase 9,0.717383621,0.717383621,,Nucleus
265,ZNF551,Q7Z340,Zinc finger protein 551,0.717757975,0.717757975,,Nucleus
266,MARCHF6,O60337,E3 ubiquitin-protein ligase MARCHF6,0.7195045229750475,0.514464247,0.924544798950095,Endoplasmic reticulum membrane
267,HENMT1,Q5T8I9,Small RNA 2'-O-methyltransferase,0.720166557,0.720166557,,Cytoplasm
268,SPINT2,O43291,Kunitz-type protease inhibitor 2,0.723047662,0.723047662,,Membrane
269,TSPYL1,Q9H0U9,Testis-specific Y-encoded-like protein 1,0.724294551240021,0.542940552,0.905648550480042,"Nucleus, nucleolus"
270,MGAT5,Q09328,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",0.725463845,0.725463845,,"Golgi apparatus membrane.;[Secreted alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A]: Secreted"
271,POU6F2,P78424,"POU domain, class 6, transcription factor 2",0.726870068,0.726870068,,Nucleus
272,PLEKHG5,O94827,Pleckstrin homology domain-containing family G member 5,0.727354482,0.727354482,,"Cytoplasm; Cytoplasm, perinuclear region; Cell membrane; Cell junction; Cell projection, lamellipodium"
273,SOX5,P35711,Transcription factor SOX-5,0.7284995531938785,0.625304512,0.831694594387757,Nucleus
274,WDR6,Q9NNW5,WD repeat-containing protein 6,0.729174077,0.729174077,,Cytoplasm
275,SNAPC5,O75971,snRNA-activating protein complex subunit 5,0.730138013158646,0.820183917,0.640092109317292,Nucleus
276,SELENOK,Q9Y6D0,Selenoprotein K,0.730543871,0.730543871,,Endoplasmic reticulum membrane; Cell membrane
277,NELL1,Q92832,Protein kinase C-binding protein NELL1,0.731201439,0.731201439,,Cytoplasm; Nucleus envelope; Secreted
278,VGF,O15240,Neurosecretory protein VGF,0.7324320096849477,0.670354429,0.7945095903698955,"[Neurosecretory protein VGF]: Secreted; Cytoplasmic vesicle, secretory vesicle"
279,MEF2D,Q14814,Myocyte-specific enhancer factor 2D,0.732604407,0.732604407,,Nucleus
280,MLLT11,Q13015,Protein AF1q,0.733986,0.733986,,"Nucleus; Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
281,KIF1B,O60333,Kinesin-like protein KIF1B,0.7346219637002764,0.506348975,0.962894952400553,"Cytoplasm, cytoskeleton; Mitochondrion; Cell projection, axon.;[Isoform 1]: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle"
282,CCDC85B,Q15834,Coiled-coil domain-containing protein 85B,0.734677392,0.734677392,,"Nucleus; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cell junction, adherens junction"
283,ZBTB38,Q8NAP3,Zinc finger and BTB domain-containing protein 38,0.735013556,0.735013556,,Nucleus; Chromosome
284,ZNF8,P17098,Zinc finger protein 8,0.735398519999999,0.735398519999999,,Nucleus
285,SLC19A3,Q9BZV2,Thiamine transporter 2,0.7359330100365165,0.7359330100365165,,Membrane
286,ZBTB12,Q9Y330,Zinc finger and BTB domain-containing protein 12,0.736448261,0.736448261,,Nucleus
287,PRR23B,Q6ZRT6,Proline-rich protein 23B,0.737993882,0.737993882,,
288,RIOK3,O14730,Serine/threonine-protein kinase RIO3,0.738398157780451,0.811259877,0.665536438560902,Cytoplasm
289,HMGCR,P04035,3-hydroxy-3-methylglutaryl-coenzyme A reductase,0.73923314921422,0.430419648,1.04804665042844,Endoplasmic reticulum membrane; Peroxisome membrane
290,GPATCH3,Q96I76,G patch domain-containing protein 3,0.739584545,0.739584545,,Nucleus; Cytoplasm
291,KCNQ2,O43526,Potassium voltage-gated channel subfamily KQT member 2,0.740594402,0.740594402,,Cell membrane
292,SYF2,O95926,Pre-mRNA-splicing factor SYF2,0.7409936098239049,0.892035564,0.58995165564781,Nucleus
293,FAM234B,A2RU67,Protein FAM234B,0.741938045,0.741938045,,"Membrane; Golgi outpost; Cytoplasm, cytoskeleton, microtubule organizing center"
294,ONECUT3,O60422,One cut domain family member 3,0.742415696,0.742415696,,Nucleus
295,ARHGAP26,Q9UNA1,Rho GTPase-activating protein 26,0.743409377,0.743409377,,"Cell junction, focal adhesion; Cytoplasm, cytoskeleton"
296,IL6ST,P40189,Interleukin-6 receptor subunit beta,0.744847717,0.744847717,,[Isoform 1]: Cell membrane.;[Isoform 2]: Secreted
297,GPSM2,P81274,G-protein-signaling modulator 2,0.745030378,0.745030378,,"Cytoplasm; Cytoplasm, cell cortex; Cytoplasm, cytoskeleton, spindle pole; Lateral cell membrane"
298,MRC2,Q9UBG0,C-type mannose receptor 2,0.745861003,0.745861003,,Membrane; Single-pass type I membrane protein
299,RPUSD1,Q9UJJ7,RNA pseudouridylate synthase domain-containing protein 1,0.746388707,0.746388707,,
300,GPRC5B,Q9NZH0,G-protein coupled receptor family C group 5 member B,0.748120192737844,0.748120192737844,,Cell membrane; Cytoplasmic vesicle membrane
301,CDH7,Q9ULB5,Cadherin-7,0.7482266834485375,0.724597343,0.771856023897075,Cell membrane; Single-pass type I membrane protein
302,ZNF738,Q8NE65,Zinc finger protein 738,0.74918283,0.74918283,,Nucleus
303,NKD2,Q969F2,Protein naked cuticle homolog 2,0.751069485,0.751069485,,Cell membrane; Cytoplasm; Cytoplasmic vesicle
304,ZBED5,Q49AG3,Zinc finger BED domain-containing protein 5,0.7534458246589165,0.841867098,0.665024551317833,
305,ISLR2,Q6UXK2,Immunoglobulin superfamily containing leucine-rich repeat protein 2,0.7542389500009575,0.751378642,0.757099258001915,Cell membrane
306,PWWP3A,Q2TAK8,PWWP domain-containing DNA repair factor 3A,0.755685231,0.755685231,,Nucleus
307,PCDH8,O95206,Protocadherin-8,0.756792844,0.756792844,,"Cell membrane; Cell projection, dendrite"
308,DKK3,Q9UBP4,Dickkopf-related protein 3,0.757207522490049,0.964577953,0.549837091980098,Secreted
309,RBM48,Q5RL73,RNA-binding protein 48,0.757671402,0.757671402,,
310,SRRM4,A7MD48,Serine/arginine repetitive matrix protein 4,0.761240681,0.761240681,,Nucleus
311,PCDHA4,Q9UN74,Protocadherin alpha-4,0.7612666046689465,0.712660472,0.809872737337893,Cell membrane
312,NAT8L,Q8N9F0,N-acetylaspartate synthetase,0.761429294,0.761429294,,Cytoplasm; Microsome membrane; Mitochondrion membrane; Endoplasmic reticulum membrane
313,RUSC1,Q9BVN2,AP-4 complex accessory subunit RUSC1,0.761726781,0.761726781,,"Cytoplasm; Nucleus; Cytoplasm, cytoskeleton; Cytoplasmic vesicle; Early endosome; Postsynaptic density; Golgi apparatus"
314,ZNF286A,Q9HBT8,Zinc finger protein 286A,0.761998645,0.761998645,,Nucleus
315,RCAN2,Q14206,Calcipressin-2,0.7626819751885829,0.7626819751885829,,
316,ZFHX2,Q9C0A1,Zinc finger homeobox protein 2,0.762783228,0.762783228,,Nucleus
317,CHSY3,Q70JA7,Chondroitin sulfate synthase 3,0.762959268,0.762959268,,"Golgi apparatus, Golgi stack membrane"
318,PRKAR1A,P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit,0.7633385226352924,0.914660533,0.612016512270585,Cell membrane
319,OTUB2,Q96DC9,Ubiquitin thioesterase OTUB2,0.763709453,0.763709453,,
320,PCDHB16,Q9NRJ7,Protocadherin beta-16,0.766163442,0.766163442,,Membrane
321,DNAAF9,Q5TEA3,Dynein axonemal assembly factor 9,0.76716868018658,0.504171468,1.03016589237316,
322,APBA2,Q99767,Amyloid-beta A4 precursor protein-binding family A member 2,0.7723940000783884,0.764452213,0.780335787156777,
323,USP11,P51784,Ubiquitin carboxyl-terminal hydrolase 11,0.7731625108604281,0.704374237,0.841950784720856,Nucleus; Cytoplasm; Chromosome
324,ARL4C,P56559,ADP-ribosylation factor-like protein 4C,0.7731789467024435,0.75059438,0.795763513404887,"Cell projection, filopodium; Cell membrane; Cytoplasm"
325,POLR1D,P0DPB5,"Protein POLR1D, isoform 2",0.773207993,0.773207993,,
326,JARID2,Q92833,Protein Jumonji,0.774486674,0.774486674,,Nucleus
327,ZNF593,O00488,Zinc finger protein 593,0.775751298,0.775751298,,"Nucleus, nucleolus; Cytoplasm"
328,FAM53C,Q9NYF3,Protein FAM53C,0.776873468,0.776873468,,
329,PCM1,Q15154,Pericentriolar material 1 protein,0.778254001798368,0.901942121,0.654565882596736,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasmic granule; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite; Cytoplasm, cytoskeleton, cilium basal body"
330,FAM110A,Q9BQ89,Protein FAM110A,0.778610081,0.778610081,,"Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle pole"
331,CLSTN1,O94985,Calsyntenin-1,0.7795281863951355,0.956294067,0.602762305790271,"Postsynaptic cell membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Cell projection, neuron projection.;[Soluble Alc-alpha]: Nucleus"
332,HOXB9,P17482,Homeobox protein Hox-B9,0.779669962,0.779669962,,Nucleus
333,ATG4D,Q86TL0,Cysteine protease ATG4D,0.780547467,0.780547467,,"[Cysteine protease ATG4D]: Cytoplasm.;[Cysteine protease ATG4D, mitochondrial]: Cytoplasm; Mitochondrion matrix"
334,GOLM1,Q8NBJ4,Golgi membrane protein 1,0.7821120988162504,0.779400464,0.784823733632501,"Golgi apparatus, cis-Golgi network membrane"
335,ALPK3,Q96L96,Alpha-protein kinase 3,0.783201042,0.783201042,,Nucleus
336,PNMA8B,Q9ULN7,Paraneoplastic antigen-like protein 8B,0.784053026,0.784053026,,
337,RRP36,Q96EU6,Ribosomal RNA processing protein 36 homolog,0.784589429,0.784589429,,"Nucleus, nucleolus"
338,ZSWIM6,Q9HCJ5,Zinc finger SWIM domain-containing protein 6,0.785543028,0.785543028,,
339,FZR1,Q9UM11,Fizzy-related protein homolog,0.786326439,0.786326439,,[Isoform 2]: Nucleus.;[Isoform 3]: Cytoplasm
340,APOA4,P06727,Apolipoprotein A-IV,0.7863430918059985,0.7863430918059985,,Secreted
341,CIBAR1,A1XBS5,CBY1-interacting BAR domain-containing protein 1,0.786940247,0.786940247,,"Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole; Cytoplasm, cytoskeleton, cilium basal body; Cell projection, cilium; Nucleus; Mitochondrion inner membrane.;[Isoform 3]: Nucleus"
342,USP33,Q8TEY7,Ubiquitin carboxyl-terminal hydrolase 33,0.789251613243205,0.536263749,1.04223947748641,"Cytoplasm, perinuclear region; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome.;[Isoform 3]: Golgi apparatus"
343,PCDHB5,Q9Y5E4,Protocadherin beta-5,0.791891517,0.791891517,,Cell membrane
344,CELF4,Q9BZC1,CUGBP Elav-like family member 4,0.7931249715962675,0.901969026,0.684280917192535,Nucleus; Cytoplasm
345,ZNF446,Q9NWS9,Zinc finger protein 446,0.794175128,0.794175128,,Nucleus
346,APBB3,O95704,Amyloid-beta A4 precursor protein-binding family B member 3,0.794418018,0.794418018,,Cytoplasm; Nucleus.;[Isoform I-214]: Nucleus.;[Isoform I-245]: Nucleus
347,FRMPD3,Q5JV73,FERM and PDZ domain-containing protein 3,0.794759233,0.794759233,,
348,TRPC5,Q9UL62,Short transient receptor potential channel 5,0.795415494,0.795415494,,Cell membrane
349,IGFBP2,P18065,Insulin-like growth factor-binding protein 2,0.795969538,0.795969538,,Secreted
350,KIF26A,Q9ULI4,Kinesin-like protein KIF26A,0.797783582327955,0.572341183,1.02322598165591,"Cytoplasm, cytoskeleton"
351,UMAD1,C9J7I0,UBAP1-MVB12-associated (UMA)-domain containing protein 1,0.798118504,0.798118504,,
352,SCD,O00767,Stearoyl-CoA desaturase,0.7988535966438475,0.947402543,0.650304650287695,Endoplasmic reticulum membrane
353,RBPMS,Q93062,RNA-binding protein with multiple splicing,0.799049599,0.799049599,,"Nucleus; Cytoplasm; Cytoplasm, P-body"
354,SVBP,Q8N300,Small vasohibin-binding protein,0.799629381,0.799629381,,"Cytoplasm; Secreted; Cytoplasm, cytoskeleton"
355,CDC42EP2,O14613,Cdc42 effector protein 2,0.801403453,0.801403453,,"Endomembrane system; Cytoplasm, cytoskeleton"
356,TRPM3,Q9HCF6,Transient receptor potential cation channel subfamily M member 3,0.802339501,0.802339501,,Cell membrane
357,IREB2,P48200,Iron-responsive element-binding protein 2,0.804129920767126,0.750011447,0.858248394534252,Cytoplasm
358,KLF3,P57682,Krueppel-like factor 3,0.804214764949345,,0.804214764949345,Nucleus
359,SCG2,P13521,Secretogranin-2,0.8064059607186069,0.821065996,0.791745925437214,Secreted
360,TSR3,Q9UJK0,18S rRNA aminocarboxypropyltransferase,0.807105839,0.807105839,,Cytoplasm
361,COLEC12,Q5KU26,Collectin-12,0.807444318,0.807444318,,Membrane
362,SS18L2,Q9UHA2,SS18-like protein 2,0.808447943,0.808447943,,
363,ZSWIM5,Q9P217,Zinc finger SWIM domain-containing protein 5,0.808786438,0.808786438,,
364,PAIP2,Q9BPZ3,Polyadenylate-binding protein-interacting protein 2,0.8091036893400401,0.579161298,1.03904608068008,Cytoplasm
365,ZNF706,Q9Y5V0,Zinc finger protein 706,0.812110503,0.812110503,,Cytoplasm; Nucleus
366,TMBIM6,P55061,Bax inhibitor 1,0.8139959081188645,1.033644313,0.594347503237729,Endoplasmic reticulum membrane
367,MCF2L,O15068,Guanine nucleotide exchange factor DBS,0.8146065807192999,0.600634993,1.0285781684386,[Isoform 5]: Cytoplasm; Cell membrane.;[Isoform 3]: Cytoplasm; Endomembrane system.;Cytoplasm; Cell membrane
368,SYBU,Q9NX95,Syntabulin,0.814845188,0.814845188,,"[Isoform 1]: Cytoplasm, cytoskeleton; Cytoplasmic vesicle"
369,FBXO33,Q7Z6M2,F-box only protein 33,0.815565969,0.815565969,,
370,RNF181,Q9P0P0,E3 ubiquitin-protein ligase RNF181,0.81586437,0.81586437,,
371,SLC20A1,Q8WUM9,Sodium-dependent phosphate transporter 1,0.817650683,0.817650683,,Cell membrane
372,WFIKKN1,Q96NZ8,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",0.817905982,0.817905982,,Secreted
373,KNDC1,Q76NI1,Kinase non-catalytic C-lobe domain-containing protein 1,0.817967004,0.817967004,,"Cell projection, dendrite; Perikaryon"
374,ESRRG,P62508,Estrogen-related receptor gamma,0.817997671,0.817997671,,Nucleus
375,GPRASP1,Q5JY77,G-protein coupled receptor-associated sorting protein 1,0.818764418,0.818764418,,Cytoplasm
376,PLCD3,Q8N3E9,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3",0.820500455387948,0.820500455387948,,Membrane; Peripheral membrane protein; Cytoplasm; Cleavage furrow
377,ZCCHC2,Q9C0B9,Zinc finger CCHC domain-containing protein 2,0.820777477,0.820777477,,
378,PWWP2B,Q6NUJ5,PWWP domain-containing protein 2B,0.82377189,0.82377189,,
379,KLHL15,Q96M94,Kelch-like protein 15,0.824984896,0.824984896,,Nucleus
380,SALL3,Q9BXA9,Sal-like protein 3,0.825223643980264,,0.825223643980264,Nucleus
381,PIK3R3,Q92569,Phosphatidylinositol 3-kinase regulatory subunit gamma,0.825592139,0.825592139,,
382,KCTD20,Q7Z5Y7,BTB/POZ domain-containing protein KCTD20,0.826345755,0.826345755,,Cytoplasm
383,PDZD7,Q9H5P4,PDZ domain-containing protein 7,0.826945147,0.826945147,,"Cell projection, cilium; Nucleus; Cell projection, stereocilium"
384,SATB1,Q01826,DNA-binding protein SATB1,0.827411972,0.827411972,,"Nucleus matrix; Nucleus, PML body"
385,FAM20C,Q8IXL6,Extracellular serine/threonine protein kinase FAM20C,0.827512384,0.827512384,,Golgi apparatus membrane; Secreted; Endoplasmic reticulum
386,MAX,P61244,Protein max,0.8278935110574045,0.858690285,0.797096737114809,"Nucleus; Cell projection, dendrite"
387,IFFO1,Q0D2I5,Non-homologous end joining factor IFFO1,0.828343672,0.828343672,,"Nucleus; Nucleus, nucleoplasm; Nucleus inner membrane; Nucleus matrix"
